Red_Mean,Red_Variance,Red_Skewness,Red_Kurtosis,Green_Mean,Green_Variance,Green_Skewness,Green_Kurtosis,Blue_Mean,Blue_Variance,Blue_Skewness,Blue_Kurtosis,Category
123.8,7693.359999999999,-0.023332264279578827,-1.598306988502285,78.0,4422.6,0.37809147648412933,-1.2380184626977617,50.2,5156.56,2.216520541005305,3.6793067736639147,cats
197.4,1470.64,-0.8155337184278199,0.19437159202084686,169.9,3621.8900000000003,-0.29119618149459475,-1.2479157279436939,159.3,4436.21,-0.1673163942285316,-1.350299983501783,cats
153.3,2552.0099999999998,0.5987828450093395,-0.6208001200269191,143.2,2359.7599999999998,0.9922274251732904,0.267569308657869,118.1,3389.2899999999995,1.1029947639264084,0.4936217238641887,cats
97.5,3175.05,2.004900995348218,3.2685636632515838,84.4,3755.2400000000002,1.987517599445593,3.1514595642317893,66.3,4538.8099999999995,2.055734378328053,3.261480653883181,cats
90.2,3895.1600000000008,1.5949429174394232,2.130295388195102,86.5,4004.85,1.6291117677904898,2.148567577083022,86.3,4234.009999999999,1.5251900177880668,1.7693314519501309,cats
150.9,1062.0900000000001,0.09993084097480842,0.7553413807436051,146.2,1442.1599999999999,0.06615089107103614,0.4849021146632899,136.0,1956.0,0.28626220498360294,0.3528959188026142,cats
136.4,3994.84,0.6886505020095737,-1.0207868108807407,136.9,3665.4900000000002,0.6768781068549561,-0.797236071193471,137.5,3999.05,0.6589909469183811,-0.9682532184757431,cats
100.7,3196.2100000000005,1.8556819370088409,2.7009589618294463,88.9,3577.29,1.9956554097952022,3.0623035086215076,86.7,3908.2100000000005,1.806784420743218,2.397246745172472,cats
83.8,4896.159999999999,1.2542825995628009,0.908989922180329,75.6,4790.039999999999,1.569247521046282,1.7266103630365262,71.1,5009.889999999999,1.5885931241076874,1.7615467800106863,cats
141.3,4480.41,-0.09823302566266498,-0.9344161795603179,112.2,4501.76,0.41698686529426054,-0.6901498111004494,109.0,4899.2,0.6307404665789944,-0.48431399549203213,cats
123.3,4044.809999999999,0.8549904529066291,-0.5056655350935757,122.5,3997.25,0.8599941517153437,-0.4232745853039144,121.2,3937.3600000000006,0.8556926261264299,-0.31006174941244335,cats
146.3,1297.0099999999998,1.1156957754311891,0.7580459417423557,144.8,2607.96,0.5156872385944465,-0.05021564230624653,134.3,3076.41,-0.07578368713209833,-0.8982220805154069,cats
167.4,1135.0400000000002,1.5460314406659295,1.835734986299805,157.8,1446.96,1.456184768961024,1.5588165475023885,137.4,1551.84,0.9879257426559113,0.07042410359427809,cats
69.4,2908.6400000000003,1.0357060964588451,-0.5014584941575237,79.5,2350.65,0.9455517453015921,-0.4439149402088911,72.2,3027.16,0.943043219851117,-0.563762885040767,cats
130.8,4396.56,0.322767201466965,-0.9242032823714874,118.8,4269.76,0.6188747996684087,-0.4672852517447228,111.4,4261.4400000000005,0.7687574287334096,-0.08689099017184887,cats
114.9,4845.49,0.6123012244338014,-0.7546277982222955,118.8,5678.5599999999995,0.5836992128463594,-1.114660948965564,106.3,4219.009999999999,0.9340332065629131,0.18998502178992727,cats
123.8,4963.96,0.414689057752342,-0.9101583265027284,103.1,3964.09,1.0319665951679373,0.8853627749506767,106.6,4646.4400000000005,0.6950828860665734,-0.11806866192642262,cats
136.9,5005.29,-0.3341892781992831,-0.7641098839524605,128.5,5376.05,-0.23973418455607745,-0.7980640161835115,132.3,5887.410000000001,-0.35668611297992325,-0.9802079402389996,cats
110.0,5532.8,0.5550740084722833,-0.9394000050929256,110.4,5995.240000000001,0.48495949876955163,-1.0838688749408114,107.1,6410.29,0.48250503002053724,-1.1452501699324784,cats
143.7,6697.610000000001,-0.12120410070696988,-1.5915018786132011,141.0,6842.4,-0.04141625797495863,-1.6205284180759474,137.7,7184.210000000001,0.017228397434831007,-1.6505225337807812,cats
122.0,5076.4,0.37058599420221167,-0.8859852126903016,112.7,5100.410000000001,0.5855992620085229,-0.6536387393892809,107.0,5317.0,0.6989723648198094,-0.5668625823911291,cats
149.5,4942.65,0.2769402262883305,-1.4266371507711615,137.1,5493.89,0.4731545501761297,-1.342872821576055,130.6,5619.24,0.5739044666649611,-1.197219621806438,cats
119.5,5919.05,0.8383978890093364,-0.8589858571118878,122.4,5827.839999999999,0.798345529467238,-0.9083094255377304,121.1,6154.6900000000005,0.7645852934692534,-0.991708598293839,cats
130.5,3651.25,0.38915622044401543,-0.2909206694935129,125.9,4248.09,0.2522980803365559,-0.4836399839098551,110.5,3676.05,0.5970279468898108,-0.09960972536441526,cats
118.0,4832.8,0.35450671561099856,-0.8432263896590757,116.0,5056.6,0.42882782184954654,-0.8082640365197205,113.1,5340.089999999999,0.4731079930764464,-0.8150805319400791,cats
180.1,1456.0900000000001,0.20326403026705128,-0.45326570380091447,180.3,1320.21,-0.3273067267757842,-0.6763269680342647,135.4,2423.84,1.0150923985456342,1.0791544703734823,cats
136.0,3023.4,0.6139024757954713,-0.13245529219511232,124.3,3122.41,0.9077454584925433,0.2895490554276581,119.1,3355.09,1.0309483930333336,0.4469250254647643,cats
99.8,2825.96,2.4002485327959264,4.323928140870136,91.1,3194.09,2.1383888861943747,3.50910597454853,81.9,4244.49,1.6888074691111923,2.181470080607638,cats
147.5,4076.25,0.22785680892409976,-1.2179295247815969,134.2,3661.9600000000005,0.37253111324564964,-0.37066978053686706,109.4,4493.639999999999,0.7454695252948115,-0.11473475724096005,cats
122.1,5146.090000000001,0.12633686904502844,-0.9345700839585405,102.9,4951.890000000001,0.6301425490405461,-0.2352394741964865,87.6,5068.639999999999,1.0539522563670647,0.42653400511290984,cats
109.4,1346.6399999999999,0.7709065712518954,0.10193899705392173,107.0,1443.6,0.9129321586907669,0.1945230440109209,105.5,3107.25,1.800425628805572,2.346352797770166,cats
86.2,5835.160000000001,0.8866252308088441,-0.25540811296759225,82.0,6249.2,0.8973394982180866,-0.290074554365336,76.7,6010.610000000001,1.078171754928798,0.14093293917963123,dogs
144.3,2355.41,0.6034286996284202,0.2456852605773694,145.2,2514.76,0.5367922461014485,0.1729954593795524,145.2,2619.7599999999998,0.45022828091427464,0.03600468093538867,dogs
164.7,6055.81,-0.11877547390304447,-1.6308906340176381,158.3,5861.61,-0.11243352829636982,-1.5939284411127979,159.7,6267.410000000001,0.024576555341030842,-1.676358954576198,dogs
162.5,4106.45,-0.14801071542593744,-1.2253997663097025,151.6,5215.639999999999,-0.034298873617202255,-1.417003907443486,124.8,6292.160000000001,0.11153948559635637,-1.4248274671766796,dogs
119.5,8189.65,0.48309057276735806,-1.3983255710186453,108.2,7303.560000000002,0.6506730229230305,-1.1801225069952308,101.8,6302.5599999999995,0.7245148913518298,-0.9171791398447953,dogs
115.7,4753.610000000001,0.4835687828167189,-0.6272181346350472,115.6,4265.639999999999,0.6141296756514273,-0.28982441555497607,93.9,4170.89,1.276864596515324,1.2026792136378166,dogs
187.7,2181.0099999999998,-0.4662874882284299,-0.7930632035336136,173.0,2140.0,0.07075994384756201,-0.9202622936501004,160.5,2817.05,0.17296444589125745,-0.9344381438168199,dogs
167.4,2357.2400000000002,-0.41532247072953643,0.3517449775781678,156.0,2301.4,0.19510011968987032,0.008066003615755601,137.6,3043.2400000000002,0.37606728020335006,0.06976251907086439,dogs
144.6,4862.64,0.020155531242542806,-1.007816371960804,115.0,4398.4,0.7095272718229637,-0.28673465753808935,57.5,5178.85,1.8547315603633237,2.3518084752354325,dogs
119.0,6242.0,0.3598010742858603,-1.3137884046850714,117.4,6194.240000000001,0.37383370920913356,-1.3027900978694458,110.0,5068.8,0.6535201703040578,-0.7229667315615917,dogs
158.8,4987.160000000001,-0.7242271900084369,-0.801089374287125,135.3,3562.0099999999993,0.04569202180785647,-0.2025255892692841,111.7,3288.2100000000005,1.170437660023714,1.447223484261376,dogs
116.6,6165.640000000001,0.16602908378423903,-1.1966908986440354,111.3,4777.209999999999,0.46025872933014894,-0.4224108452907718,88.3,4961.409999999999,1.0640647490022517,0.5015110264908063,dogs
114.9,3589.4899999999993,0.9819234777377277,0.4338150169841888,117.0,2712.8,1.6399183878823334,2.189827655838858,101.6,3545.0399999999995,1.4936814201823718,1.657544265901766,dogs
148.7,4329.41,-0.21195390983251888,-1.0397138685851302,123.6,4975.04,0.008009796502728131,-0.789088496598199,107.0,4964.2,0.41307452956743246,-0.32395423777658827,dogs
134.6,6461.04,-0.03865945527607736,-1.5739033711252137,108.8,5279.159999999999,0.47329565723787975,-0.7741652333934264,83.2,5032.360000000001,1.198973909633565,0.7379197529287902,dogs
184.3,3194.6099999999997,0.002929317886759477,-1.558644843086059,155.8,3386.96,0.5575239892355317,-0.8219722145622099,126.8,5760.96,0.5162742169134441,-0.9684522717047392,dogs
142.5,3367.85,0.3746856325913518,-0.515952212621754,141.2,3608.16,0.2339573167576249,-0.5886158734922433,140.0,3891.4,0.1708104664990559,-0.7250991256421262,dogs
88.0,4753.2,1.2655838569577538,0.819938957983485,87.3,4739.01,1.296084423842826,0.8882863770093823,89.6,4109.64,1.5369750245791527,1.671775201598055,dogs
131.5,4834.05,0.28811991232173073,-1.0058755054343718,146.3,4484.01,-0.008357830734861972,-0.9969787841875153,132.5,3975.05,0.3920485773968838,-0.6666541765466993,dogs
113.9,2338.8900000000003,0.7894505571269478,-0.5038055100308179,89.6,2455.8399999999997,1.1786764663084777,0.045030576530972866,81.8,4530.5599999999995,1.6970562620163645,1.6116455734400796,dogs
142.1,4100.6900000000005,0.05582866100179903,-1.0739378010243918,139.2,4590.360000000001,0.05497296762617016,-1.2483322941912318,125.5,5270.85,-0.07375054993813686,-1.6118914375171383,dogs
135.8,5254.16,0.1026225961265745,-1.2156466760741578,124.9,5092.889999999999,0.3435846988531042,-1.1117033654413235,122.2,4934.76,0.4495661889188378,-1.0158893681001924,dogs
140.0,3565.2,0.14138681301459313,-0.39342478243348866,130.7,3523.0099999999998,0.4125695960955221,-0.061927727612456795,126.2,3875.3600000000006,0.3358799372282278,-0.07859864089610147,dogs
152.4,4706.24,0.07311905619247515,-1.363178001713523,158.9,4266.6900000000005,0.018213533911128114,-1.4033680279358978,106.9,4702.289999999999,0.8669867343862296,-0.2883701315937297,dogs
131.5,5385.65,0.4379146216335364,-1.3576696802920754,119.4,5866.039999999999,0.5079274721848882,-1.2723613536102223,104.6,4096.639999999999,1.1203719850784843,0.403570693992219,dogs
126.4,3874.8399999999992,0.5840349866628612,-0.44591967384507925,135.0,3618.4,0.39345466312799227,-0.5204446428989544,142.1,3237.4900000000002,0.36997197854817465,-0.554040437528402,dogs
107.6,4922.24,0.9083277551428128,-0.46111683022568695,104.6,4776.04,1.0882713354534381,-0.16275118549574685,113.8,4615.5599999999995,1.0271671076491167,-0.33679237042418686,dogs
181.8,1644.56,0.5730652826521867,-0.8352439682061861,167.9,2113.69,0.4328303813859975,-0.5903584341671038,143.3,3368.21,0.31154075747796506,-0.5002362689010869,dogs
164.9,2019.6899999999998,0.3157873233377166,-0.4008698601826537,154.9,2206.69,0.4033535822675121,0.01944328731177203,154.8,2444.56,0.2556530737061585,-0.257904458228599,dogs
159.6,3075.84,-0.23639525755531224,-0.8224466276954709,80.1,5206.49,1.2870595400150582,0.7258621303869042,64.9,4979.289999999999,1.858369970563422,2.3778015325586646,dogs
130.6,6408.24,-0.08941017727780046,-1.2157089196949216,136.9,5050.49,0.10342645866774185,-1.2316868666432292,143.0,6120.0,-0.12450272997879037,-1.3010428360886837,dogs
137.0,2093.6,1.1598140048771974,1.390270988359962,131.4,2313.44,1.3397431934769493,1.8420307143435126,98.7,2961.6099999999997,1.618489878077077,2.1991485473375514,dogs
190.9,3764.8899999999994,-0.41948467454350874,-1.380884180128195,162.7,4821.41,0.004610760331031062,-1.524539975658861,144.5,4870.05,0.30863379449321204,-1.216961887157198,dogs
120.0,3901.4,0.8671517107514908,-0.3123754324800445,104.9,4103.49,1.1241046995666204,0.3560948524474563,93.9,4390.6900000000005,1.2738363689163825,0.771056095301685,dogs
143.0,2459.2,0.5972767156945425,0.5114511243798079,137.6,2582.2400000000002,0.7054171983297172,0.6701412252211094,116.1,3605.8899999999994,0.7473075106358865,0.29758743560938417,dogs
141.0,5502.2,0.06750108268574749,-1.3837692828400643,140.3,5246.61,0.10154118891666387,-1.3199695081368,129.6,6348.64,0.11968198074278505,-1.4161114483302333,dogs
94.7,4998.210000000001,1.0722393880929526,0.04592410879207742,112.4,3341.6400000000003,1.3843592901363677,1.0373713132485216,93.3,5216.209999999999,1.0977012794265115,-0.02111651036081641,dogs
145.1,3427.09,0.3695393056028014,-0.970847921025336,177.8,2072.96,-0.18798425657016885,-0.49053817375068887,194.6,1972.6399999999999,-0.153073963216323,-1.28572945787085,dogs
128.4,2961.04,1.0174670224242128,0.3086070426372469,118.6,3661.04,0.902064731543865,0.0005724112491063416,112.2,4192.56,0.8302846277540219,-0.20787261121389156,dogs
132.3,2904.41,0.7083027892613022,-0.0120022937584352,131.8,2955.56,0.8101356063167857,0.2200689381018539,126.9,3123.6899999999996,0.8562885793656956,0.3129275136412706,dogs
153.5,2797.45,0.2966185671234438,-0.7846892225326649,146.9,3295.69,0.36549927526871884,-0.9849832343928817,143.0,4149.6,0.25117917378556526,-1.272698042320733,dogs
154.5,1467.45,1.5940210812009834,1.977170970062625,147.4,1618.8400000000001,1.6776552319197442,2.368071307394053,142.8,1865.1600000000003,1.4423017354355943,1.9406493878816589,dogs
127.9,3978.69,0.6290407037520045,-0.5423411222048884,128.6,3284.44,0.7255039016017643,0.00012255969857077886,98.4,3556.6400000000003,1.614271736937945,1.9736167789722492,dogs
184.8,5901.760000000001,-0.9129199453731537,-0.6048543905779806,168.8,5957.5599999999995,-0.5798042331715012,-1.0769657200788316,164.3,6279.41,-0.46526230201397967,-1.2620842242130406,dogs
111.2,5141.360000000001,0.6148246938320033,-0.7331276276276251,98.6,4570.64,1.0709704335905483,0.26767818770653484,85.8,4364.159999999999,1.5420853248749171,1.506456399350352,dogs
175.9,2848.8900000000003,-0.27180699340967684,-1.000199506621432,169.0,2818.4,-0.1915790436023308,-1.008955171840633,160.9,3318.29,-0.07733354503534161,-1.188372862580726,dogs
158.4,3772.04,-0.3298539124747326,-0.5917216389005988,127.1,4367.69,0.35051293873624223,-0.7366364846900826,111.7,6279.610000000001,0.33575523771937493,-1.1900124436729986,dogs
155.4,5749.639999999999,-0.41371015285022866,-1.2688328172710097,156.5,4204.25,-0.30348597388868515,-1.1027354960109135,143.3,5704.61,-0.34531246820028955,-1.209085123650775,dogs
150.0,3084.8,-0.06021613992564392,-0.28120429167617234,139.0,3426.4,0.09010205718502542,-0.24259811293981448,122.0,3873.6,0.40046524031928843,0.0023717726757865876,dogs
136.1,3642.8900000000003,0.3393036693303419,-0.4868733946277981,117.9,5010.6900000000005,0.37832282942025497,-0.876293482158228,115.7,4875.01,0.4970184353180065,-0.7900786315468,dogs
102.7,4379.610000000001,1.203144222974045,0.23156858453173434,88.7,4866.81,1.3309630683452618,0.5681074664956265,68.7,5007.01,1.748442498567984,1.9454527333220906,horses
160.1,4294.89,-0.2134825299328565,-0.8552140556004586,160.1,4294.89,-0.2134825299328565,-0.8552140556004586,160.1,4294.89,-0.2134825299328565,-0.8552140556004586,horses
167.4,1542.64,0.544147169274978,0.47177628057657683,168.0,3154.8,-0.6040952106006917,-0.42329860593164526,157.2,6916.159999999999,-0.242207486450855,-1.6284180484612565,horses
167.9,2810.8900000000003,0.14392242789998536,-1.3135771446604507,160.5,2907.65,-0.4831341369196235,0.0009168916597221966,141.0,4949.8,0.03717584382074579,-1.0751996233954226,horses
140.2,4504.96,0.09842369613998189,-1.1293407316420025,140.2,4504.96,0.09842369613998189,-1.1293407316420025,140.2,4504.96,0.09842369613998189,-1.1293407316420025,horses
102.7,4379.610000000001,1.203144222974045,0.23156858453173434,88.7,4866.81,1.3309630683452618,0.5681074664956265,68.7,5007.01,1.748442498567984,1.9454527333220906,horses
161.5,3431.85,-0.1874449604508421,-0.5361363261870293,152.0,4106.6,-0.054785211623519785,-0.7171363368821599,118.9,5294.89,0.8193974860637556,-0.4078881795270686,horses
101.0,4953.2,0.7840456407427806,-0.12234416912224955,101.0,4953.2,0.7840456407427806,-0.12234416912224955,101.0,4953.2,0.7840456407427806,-0.12234416912224955,horses
171.9,3484.4899999999993,-0.9317140798878613,-0.014515596492887806,139.5,2241.25,-0.9076800130314834,0.039615108516760866,89.0,1683.4,0.05868074507463354,-0.46684108939616875,horses
142.6,2741.2400000000002,0.5674471912317489,-0.1159520818537838,126.4,2722.4399999999996,0.5367678180522407,-1.0311933086593983,91.6,4808.04,0.8765140590784403,-0.8214852305315525,horses
204.8,954.3599999999999,-0.3734172373260774,0.013288957406186075,204.9,767.49,-0.4050114459085648,0.11760094993104886,205.0,1457.6,-0.8252328255334209,-0.22913140979683577,horses
130.0,3803.4,0.31172031931913463,-0.41906696296833834,131.4,4463.64,0.14039252764717422,-0.8648879248088601,120.2,6210.76,0.3727948589866491,-1.3398172406155968,horses
134.6,5104.039999999999,-0.051427146091786946,-1.0789770424069507,144.8,5363.160000000001,-0.30042835854098016,-1.1308463610621218,113.9,7317.289999999999,0.6857742077472456,-1.1849127186099486,horses
204.8,954.3599999999999,-0.3734172373260774,0.013288957406186075,204.9,767.49,-0.4050114459085648,0.11760094993104886,205.0,1457.6,-0.8252328255334209,-0.22913140979683577,horses
137.9,5438.09,0.12434970815022299,-1.3116737106174559,136.5,5666.25,0.15875397530211155,-1.276104679515453,104.8,7069.359999999999,0.7710386200139626,-0.8413572158640057,horses
174.0,2151.0,0.18409406018644905,-0.8988277645829159,191.4,1291.24,0.027389440014885847,-0.6064694645643396,210.3,985.01,-0.7320481342213446,-0.29805708866041103,horses
222.5,1926.25,-0.9210290116850307,-0.7341847363919616,202.8,4472.5599999999995,-0.6980831628550235,-1.2500592632408631,181.0,8588.6,-0.6248082725529382,-1.4251095233654387,horses
135.3,3175.6099999999997,0.2987466407331522,0.21409663333626883,147.5,3724.65,0.04182564995998781,-0.9116098421506207,130.1,9804.89,0.29068328193834475,-1.7533475886098957,horses
162.7,1514.21,1.1595168339360975,0.6360843156754634,166.3,1690.81,0.45461137208876307,0.04112850558208914,176.3,3312.6099999999997,-0.5438522032420466,-0.9668542651972074,horses
166.9,1564.69,0.44031877351180504,0.5497839177295414,155.1,1831.0900000000001,0.7467866191095085,0.8330326707686466,96.8,3979.3599999999997,1.3247119882372627,1.2996644037016534,horses
198.3,2958.41,-1.9015158787339927,2.834488128353856,193.9,3534.8899999999994,-1.3321276102178379,1.0152329741021529,186.3,4912.410000000001,-0.743950082544261,-0.832904834002802,horses
128.8,2998.3599999999997,0.9572436688844882,0.2560091715651036,156.5,2081.25,0.5770572309239914,-0.08677098287476648,204.5,1907.65,-0.9636860875010549,-0.40275428469701735,horses
147.8,2672.96,0.0571442541306658,0.3608115834001566,154.1,2364.09,0.07219590931917516,0.30216094337865984,107.4,6596.840000000001,0.023284234866491484,-1.8126211263984122,horses
142.6,2002.0400000000002,1.2231904401030025,1.462036422196027,151.0,2427.0,0.1994728160627859,0.37434527001802476,182.3,3914.8100000000004,-1.107923192735566,-0.0558923272541203,horses
134.4,4981.040000000001,0.008776953908857372,-0.9907536392761327,137.1,4720.09,-0.00354296934080712,-0.9979163728439437,160.2,5119.36,-0.4579585165786537,-1.0881546532526931,horses
170.7,2260.21,-0.08995542853405512,-0.5669439044646518,168.4,2075.8399999999997,-0.41367136100298474,0.6779297186943651,168.6,2431.6400000000003,-0.28376846026807623,-0.3345879587843208,horses
185.8,3095.36,-0.8282354278857533,-0.58665123516825,187.5,2719.65,-0.9100167611604717,-0.07674825966218846,144.6,3834.84,0.6576978691158273,-0.5393360347023166,horses
147.8,2672.96,0.0571442541306658,0.3608115834001566,154.1,2364.09,0.07219590931917516,0.30216094337865984,107.4,6596.840000000001,0.023284234866491484,-1.8126211263984122,horses
133.6,11107.240000000002,-0.11277843062397423,-1.6316426108696573,124.8,11569.359999999997,0.0841665535904601,-1.7118452025821582,121.5,11866.25,0.1448177126524008,-1.737633887944999,horses
116.5,3434.65,1.016953042455843,0.7114666284737772,127.3,3649.81,0.5757640905955623,-0.3060110484426488,121.9,6315.089999999999,0.3327006099261811,-1.4673044679711325,horses
166.0,1461.2,0.8678064231670857,0.6864347083486426,165.1,3123.6900000000005,-0.12141967422394125,-1.216918782031213,152.0,8442.0,-0.014032803762143239,-1.7391441950904765,horses
236.3,1043.0099999999998,-1.673924149610179,1.447731486241591,234.2,1214.56,-1.6010119260420588,1.1932349704280094,231.3,1437.2099999999998,-1.519665405852566,0.9637233766187672,horses
193.4,4231.639999999999,-0.4861086995436666,-1.200920359369949,189.5,5023.45,-0.5531491821605226,-1.047127283167456,160.9,9113.289999999999,-0.13335751679843313,-1.813308515679987,horses
149.0,2550.2,0.43101526611985347,-0.22670527820807607,164.9,2402.29,-0.35347085958433866,-0.8534797308447049,166.6,6367.639999999999,-0.6820924186115929,-1.2329146745199466,horses
134.5,5411.45,-0.028043601807044422,-1.1866099004521815,144.1,6104.090000000001,-0.2243856681491953,-1.3697001426605906,104.7,5267.210000000001,0.5649589321118952,-0.524099716114172,horses
137.3,3895.41,0.3236342539547308,-0.8565048323259354,141.7,3716.81,0.24087027570325706,-0.902850838229404,119.5,4482.45,0.709022924260131,-0.5792039164120002,horses
106.8,4772.5599999999995,1.0996522340847765,-0.1600021305844992,97.6,4378.84,1.2865768766522359,0.5950947770442077,65.7,3633.4100000000008,1.8283490626087335,2.2725398944310395,horses
138.6,3706.84,0.10435122284084604,-0.6087785286723149,138.2,4054.16,0.05637494899751814,-0.8498624137982413,96.3,3390.21,1.1498098868907438,1.0204673331252314,horses
114.7,3754.2100000000005,0.9439048547350211,0.18993348758253914,125.0,3238.0,0.6726815875361447,0.5862788283512534,129.5,5289.65,0.10839550455016625,-1.2292582286954634,horses
207.8,2322.96,-1.5943277616686014,1.2096459183756307,205.0,2528.2,-1.5708063468425302,1.1223728875269794,205.5,2594.85,-1.578095267424277,1.111393704358461,horses
137.5,3801.05,0.35395532552436043,-0.8284356658612264,141.7,3683.2100000000005,0.2578486017562451,-0.8975260083839336,119.8,4335.159999999999,0.6984927837687378,-0.5047876374014688,horses
164.9,2397.69,0.028642605667289118,-0.6151720123704498,130.7,3282.0099999999998,0.6255417764716595,-0.10816319870399127,85.2,3879.9600000000005,1.8500970335460176,2.686138543117358,horses
101.1,6508.089999999999,0.45012120587041443,-0.8799563304109053,105.3,5745.209999999999,0.4209799117881407,-0.7648378967599494,69.8,5702.159999999999,1.3412897219183504,0.9173535885389632,horses
138.9,3185.69,0.7917035647534076,-0.4436392004323366,115.0,4468.8,0.940041259316676,-0.36676528333646763,93.1,5331.09,1.0841758293711559,-0.021837943350688338,horses
165.1,1254.89,1.404579361339619,1.4634880009706919,164.4,1818.44,0.6279683583268754,-0.3866838443751046,162.5,3495.85,-0.0037678773583112216,-1.3549203351527113,horses
188.1,2148.0899999999997,-0.5371985617470904,-0.737955169772869,193.0,1788.4,-0.5225193296262414,-0.6822225599493263,201.4,1492.64,-0.6010406752576599,-0.6579654636943952,horses
172.3,1877.0099999999998,-0.1533861770943364,0.23906244561918877,160.4,2902.2399999999993,-0.3068981133466209,-0.6219849318067019,129.0,6898.4,0.31576571931215786,-1.6088452943805076,horses
163.3,2474.81,0.2194438576783593,-0.8306123550714974,154.7,3338.81,0.21831047393585742,-1.128426929971167,130.2,6095.5599999999995,0.5945479865206801,-1.2702079447777845,horses
207.7,908.6099999999999,-0.5662009483451373,-0.3985414839077275,213.2,691.76,-0.5335908930976717,-0.4508951371520866,220.1,534.0899999999999,-0.5608614601582489,-0.5414635804079029,horses
142.5,4023.65,0.12491245028306805,-1.0945912074413424,141.7,4179.41,0.030706299141740542,-1.0765701917687207,114.1,4253.889999999999,0.6520697747569963,-0.2421235191475195,horses
178.6,5677.44,-1.012957297916913,-0.496188872374264,184.3,4911.81,-1.1839693600467531,0.08028525202114656,174.9,6007.6900000000005,-0.8324748330394688,-0.9214741167422646,humans
200.5,1790.85,-0.8312765479555559,-0.08847006232038268,194.6,2023.4399999999998,-0.8487546188906976,0.06073622974347348,142.2,1863.56,0.8543168846631511,0.3013275288373043,humans
